;gauge_ID;issue_date;issue_time;fc_date;fc_value
200;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-05;15.605284690856934
201;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-06;13.744168281555176
202;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-07;14.947224617004395
203;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-08;15.989480972290039
204;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-09;20.869537353515625
205;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-10;20.339073181152344
206;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-11;13.71196460723877
207;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-12;11.73939323425293
208;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-06;14.661543846130371
209;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-07;15.135041236877441
210;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-08;16.244871139526367
211;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-09;25.932886123657227
212;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-10;32.274105072021484
213;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-11;18.59185791015625
214;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-12;19.759445190429688
215;hybas_1120661040;2024-10-06;2024-10-06 19:40:29.091778+00:00;2024-10-13;16.901865005493164
216;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-09-28;659.6878051757812
217;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-09-29;680.101318359375
218;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-09-30;695.251220703125
219;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-10-01;687.8007202148438
220;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-10-02;675.30029296875
221;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-10-03;658.4423217773438
222;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-10-04;642.4454345703125
223;hybas_1120758950;2024-09-29;2024-09-29 14:00:51.763114+00:00;2024-10-05;624.8885498046875
224;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-09-29;682.9097900390625
225;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-09-30;697.224609375
226;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-01;683.5114135742188
227;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-02;666.5736694335938
228;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-03;642.8298950195312
229;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-04;632.0343017578125
230;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-05;606.24951171875
231;hybas_1120758950;2024-09-30;2024-09-30 13:49:18.253439+00:00;2024-10-06;582.5294189453125
232;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-09-30;705.0725708007812
233;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-01;683.4683837890625
234;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-02;670.7373657226562
235;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-03;645.144775390625
236;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-04;641.4901733398438
237;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-05;617.4514770507812
238;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-06;590.9735717773438
239;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-07;591.2872314453125
240;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-01;690.1759033203125
241;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-02;666.2481079101562
242;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-03;631.13671875
243;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-04;627.2605590820312
244;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-05;607.4901123046875
245;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-06;581.5692138671875
246;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-07;568.1881103515625
247;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-08;545.4342041015625
248;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-02;675.6033325195312
249;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-03;642.5753173828125
